Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,TTD,SOC,Voltage,Start_time
3.431188401,-2.008413496,34.05410052,1.9988,2.527,2556.094,1.77120904,801.64,0.680411445,3.444383346,3357.734
3.429317088,-2.008892219,34.10589601,1.9988,2.525,2566.359,1.77120904,791.375,0.679373013,3.443060063,3357.734
3.427961399,-2.009252621,34.14589014,1.9988,2.524,2576.672,1.77120904,781.062,0.678297913,3.441420045,3357.734
3.426277475,-2.010539383,34.17074931,1.9988,2.522,2586.969,1.77120904,770.765,0.677239568,3.439953521,3357.734
3.424631252,-2.007963776,34.21318549,1.9988,2.52,2597.25,1.77120904,760.484,0.67616466,3.438398447,3357.734
3.422999769,-2.007590921,34.25375484,1.999,2.519,2607.531,1.77120904,750.203,0.675082584,3.436799236,3357.734
3.421189333,-2.009779103,34.27746569,1.999,2.517,2617.813,1.77120904,739.921,0.673996466,3.435180214,3357.734
3.419562967,-2.009006543,34.33146476,1.9988,2.515,2628.094,1.77120904,729.64,0.672895915,3.433497148,3357.734
3.417853148,-2.009659867,34.36471816,1.9988,2.514,2638.375,1.77120904,719.359,0.671797055,3.431850446,3357.734
3.415947585,-2.005849169,34.40978836,1.999,2.512,2648.656,1.77120904,709.078,0.670691449,3.430208733,3357.734
3.414091232,-2.01009478,34.46967343,1.9988,2.51,2658.969,1.77120904,698.765,0.669567397,3.428415006,3357.734
3.412138322,-2.008196469,34.50312528,1.999,2.508,2669.453,1.77120904,688.281,0.668437162,3.426612589,3357.734
3.410309937,-2.008409874,34.52950431,1.9988,2.506,2679.828,1.77120904,677.906,0.66729552,3.424735134,3357.734
3.408128449,-2.00583676,34.56359833,1.9988,2.504,2690.188,1.77120904,667.546,0.666154724,3.422926315,3357.734
3.406156206,-2.009549978,34.60302229,1.9988,2.502,2700.531,1.77120904,657.203,0.66498804,3.420906597,3357.734
3.404210061,-2.00873797,34.65456668,1.9988,2.5,2710.938,1.77120904,646.796,0.663822285,3.418966976,3357.734
3.401999513,-2.009321824,34.70405616,1.9988,2.498,2721.313,1.77120904,636.421,0.662653499,3.417045015,3357.734
3.399820892,-2.007432417,34.72957151,1.9988,2.496,2731.672,1.77120904,626.062,0.661463546,3.414974465,3357.734
3.397463309,-2.005546938,34.77759993,1.9988,2.494,2742.031,1.77120904,615.703,0.660265042,3.412886341,3357.734
3.395150398,-2.0085001,34.81196045,1.9988,2.491,2752.375,1.77120904,605.359,0.659047401,3.410648698,3357.734
3.392559809,-2.007888357,34.85455995,1.9988,2.489,2762.734,1.77120904,595,0.657822761,3.408419335,3357.734
3.390052594,-2.008624427,34.89781988,1.999,2.486,2773.125,1.77120904,584.609,0.656572862,3.406011364,3357.734
3.38744894,-2.010681523,34.94739456,1.9988,2.484,2783.484,1.77120904,574.25,0.655314987,3.403586062,3357.734
3.384512299,-2.009494077,34.99162442,1.999,2.481,2793.859,1.77120904,563.875,0.654043276,3.401104685,3357.734
3.381595034,-2.01131419,35.03237703,1.9988,2.478,2804.25,1.77120904,553.484,0.652740481,3.398389485,3357.734
3.378743052,-2.010798192,35.06611961,1.9988,2.475,2814.641,1.77120904,543.093,0.651423397,3.395609195,3357.734
3.375353432,-2.010305585,35.10847285,1.9988,2.472,2825.031,1.77120904,532.703,0.650100125,3.39284327,3357.734
3.372166463,-2.007256136,35.16387945,1.9988,2.469,2835.438,1.77120904,522.296,0.6487346,3.389781733,3357.734
3.368750362,-2.008106189,35.20639019,1.999,2.466,2845.813,1.77120904,511.921,0.647360873,3.386686729,3357.734
3.365031754,-2.009446536,35.23881482,1.9988,2.462,2856.25,1.77120904,501.484,0.645964766,3.383456419,3357.734
3.361088041,-2.009704603,35.28623414,1.9988,2.458,2866.625,1.77120904,491.109,0.644535821,3.380014688,3357.734
3.356891578,-2.009494456,35.3347979,1.9988,2.454,2877,1.77120904,480.734,0.643074028,3.376347777,3357.734
3.352542136,-2.007901204,35.35967178,1.9988,2.45,2887.344,1.77120904,470.39,0.641577959,3.372440812,3357.734
3.347814879,-2.00855762,35.42797926,1.999,2.445,2897.766,1.77120904,459.968,0.640053713,3.368382977,3357.734
3.342740097,-2.007241694,35.46032347,1.9988,2.44,2908.125,1.77120904,449.609,0.638486332,3.364009358,3357.734
3.337284182,-2.010993618,35.50794507,1.9988,2.435,2918.547,1.77120904,439.187,0.636875076,3.359322198,3357.734
3.331557191,-2.008874982,35.56676433,1.9988,2.428,2928.891,1.77120904,428.843,0.63521578,3.354322339,3357.734
3.325154559,-2.009050767,35.60005359,1.9988,2.423,2939.25,1.77120904,418.484,0.6335128,3.348995491,3357.734
3.318430807,-2.008802457,35.65317916,1.9988,2.416,2949.734,1.77120904,408,0.631744115,3.343186734,3357.734
3.310822544,-2.010042267,35.70030909,1.9988,2.409,2960.141,1.77120904,397.593,0.629922468,3.336981514,3357.734
3.303066233,-2.007260547,35.75885526,1.9988,2.401,2970.516,1.77120904,387.218,0.628017589,3.330137901,3357.734
3.294163709,-2.011084876,35.81833169,1.9988,2.393,2980.969,1.77120904,376.765,0.626064876,3.322919716,3357.734
3.284673401,-2.008796662,35.87255745,1.9988,2.384,2991.344,1.77120904,366.39,0.62401508,3.314926323,3357.734
3.274240459,-2.008430077,35.92630969,1.9988,2.374,3001.75,1.77120904,355.984,0.62188678,3.306269394,3357.734
3.263001303,-2.009587701,35.99193757,1.9988,2.363,3012.125,1.77120904,345.609,0.619665847,3.296816717,3357.734
3.250661789,-2.009182602,36.06432733,1.9988,2.351,3022.484,1.77120904,335.25,0.617357331,3.286591506,3357.734
3.23735131,-2.009669749,36.1043887,1.9988,2.338,3032.906,1.77120904,324.828,0.614947296,3.275395543,3357.734
3.222662655,-2.00719995,36.16339351,1.9988,2.324,3043.281,1.77120904,314.453,0.612444498,3.263312151,3357.734
3.206887933,-2.009884925,36.24063933,1.9988,2.309,3053.703,1.77120904,304.031,0.609828789,3.250054616,3357.734
3.189373864,-2.008345677,36.30141547,1.9988,2.293,3064.094,1.77120904,293.64,0.607118591,3.235709251,3357.734
3.170438069,-2.010123624,36.35862945,1.9988,2.275,3074.469,1.77120904,283.265,0.604289953,3.219919434,3357.734
3.149738395,-2.008056737,36.43845881,1.9988,2.254,3084.891,1.77120904,272.843,0.601364831,3.202775313,3357.734
3.127091036,-2.008097085,36.50156214,1.9988,2.232,3095.25,1.77120904,262.484,0.59834049,3.184035448,3357.734
3.101705625,-2.006015141,36.57609818,1.9988,2.208,3105.703,1.77120904,252.031,0.595223426,3.163570032,3357.734
3.073914706,-2.007431785,36.64598555,1.9988,2.181,3116.156,1.77120904,241.578,0.591993048,3.140818598,3357.734
3.043210201,-2.009843141,36.72668361,1.9988,2.151,3126.5,1.77120904,231.234,0.588687487,3.11578953,3357.734
3.0081955,-2.009490846,36.81090558,1.9988,2.119,3136.875,1.77120904,220.859,0.585314013,3.088182741,3357.734
2.96784876,-2.009658592,36.88542516,1.9988,2.081,3147.281,1.77120904,210.453,0.581846391,3.057055988,3357.734
2.91995982,-2.009828649,36.9833281,1.9988,2.037,3157.688,1.77120904,200.046,0.578291214,3.021489492,3357.734
2.860656713,-2.006870865,37.08296657,1.9988,1.983,3168.047,1.77120904,189.687,0.574631811,2.979823938,3357.734
2.785484964,-2.009454677,37.18342583,1.9988,1.916,3178.438,1.77120904,179.296,0.570842332,2.929164921,3357.734
2.686203613,-2.008478727,37.26964308,1.9988,1.828,3188.844,1.77120904,168.89,0.566959299,2.865847328,3357.734
2.546746297,-2.008256993,37.40527302,1.9988,1.709,3199.219,1.77120904,158.515,0.562995871,2.783716774,3357.734
2.372854084,-2.009551975,37.58137606,1.9988,1.545,3209.625,1.77120904,148.109,0.558978175,2.671086017,3357.734
2.848376825,0.001123674,37.68660007,0.0006,0,3220.125,1.77120904,137.609,0.555410802,2.531584836,3357.734
2.940663856,0.001585117,37.6325873,0.0006,0,3230.656,1.77120904,127.078,0.558742462,2.745048342,3357.734
2.995159395,-0.001606563,37.5359399,0.0006,0,3241.219,1.77120904,116.515,0.571722337,2.879277628,3357.734
3.036323781,-0.001555625,37.41985209,0.0006,0,3251.734,1.77120904,106,0.590256384,2.961761206,3357.734
3.071361065,0.001729274,37.28331228,0.0006,0,3262.375,1.77120904,95.359,0.606231323,3.0177053,3357.734
3.101195295,0.000921271,37.1409655,0.0006,0,3272.891,1.77120904,84.843,0.61703311,3.060136599,3357.734
3.127279349,0.000226292,37.01168414,0.0006,0,3283.375,1.77120904,74.359,0.623886125,3.094133984,3357.734
3.149983409,-0.000777634,36.86386368,0.0006,0,3293.969,1.77120904,63.765,0.628463295,3.122557107,3357.734
3.169227268,-0.001231263,36.72259176,0.0006,0,3304.484,1.77120904,53.25,0.631737661,3.146832315,3357.734
3.186317815,-0.000770442,36.56180894,0.0006,0,3315.141,1.77120904,42.593,0.634159427,3.16750394,3357.734
3.201541928,0.00100379,36.41822511,0.0006,0,3325.766,1.77120904,31.968,0.636064535,3.185547644,3357.734
3.215054973,-0.000400957,36.28536482,0.0006,0,3336.406,1.77120904,21.328,0.637617622,3.201495837,3357.734
3.227194894,0.000994908,36.11594493,0.0006,0,3347.078,1.77120904,10.656,0.638898393,3.215671452,3357.734
3.238447609,-0.001087277,35.99210617,0.0006,0,3357.734,1.77120904,0,0.639966141,3.228358544,0
4.190756981,-0.000957014,24.23041647,0.0006,0,0,1.7686304,3344.187,1,4.200793746,3344.187
4.19069912,0.002689742,24.22294874,0.0006,4.206,9.359,1.7686304,3334.828,0.99529057,4.191898687,3344.187
3.996693209,-2.007753891,24.24836278,1.9986,3.051,20.406,1.7686304,3323.781,0.999440795,4.177694244,3344.187
3.98061581,-2.009463925,24.31607343,1.9986,3.046,30.656,1.7686304,3313.531,0.544601314,4.406170446,3344.187
3.968541796,-2.006671154,24.39606216,1.9986,3.033,40.953,1.7686304,3303.234,0.891764146,4.045377915,3344.187
3.958107165,-2.007630834,24.48846415,1.9986,3.024,51.234,1.7686304,3292.953,0.862985566,3.941977979,3344.187
3.949362582,-2.008261327,24.5723804,1.9986,3.013,61.562,1.7686304,3282.625,0.866906099,3.90217301,3344.187
3.941132659,-2.00559134,24.67619304,1.9986,3.005,71.828,1.7686304,3272.359,0.873992914,3.889021791,3344.187
3.933804394,-2.009606826,24.7803432,1.9986,3,82.078,1.7686304,3262.109,0.879225804,3.885582503,3344.187
3.927213874,-2.007429644,24.87215146,1.9986,2.996,92.328,1.7686304,3251.859,0.882864597,3.885179548,3344.187
3.921097237,-2.007109575,24.95959701,1.9986,2.991,102.64,1.7686304,3241.547,0.885517468,3.885191379,3344.187
3.914950972,-2.010742675,25.05709882,1.9986,2.987,112.937,1.7686304,3231.25,0.887541683,3.884813457,3344.187
3.909654557,-2.007436212,25.14556228,1.9986,2.982,123.234,1.7686304,3220.953,0.889106753,3.88370159,3344.187
3.904319399,-2.00877771,25.24608956,1.9986,2.977,133.515,1.7686304,3210.672,0.890374865,3.882280908,3344.187
3.899359299,-2.008859761,25.3424445,1.9986,2.974,143.828,1.7686304,3200.359,0.891388435,3.880414809,3344.187
3.89467137,-2.00966056,25.42749616,1.9986,2.97,154.109,1.7686304,3190.078,0.892212366,3.878318467,3344.187
3.889871728,-2.006025898,25.52126472,1.9986,2.966,164.375,1.7686304,3179.812,0.892883553,3.876140703,3344.187
3.88549659,-2.008044226,25.61140226,1.9986,2.962,174.656,1.7686304,3169.531,0.893406084,3.873631659,3344.187
3.881359751,-2.00723331,25.7018251,1.9986,2.959,184.89,1.7686304,3159.297,0.893825522,3.871168432,3344.187
3.877024193,-2.00735426,25.79181993,1.9986,2.956,195.234,1.7686304,3148.953,0.894153542,3.868729175,3344.187
3.872988113,-2.007804813,25.88544123,1.9986,2.953,205.515,1.7686304,3138.672,0.894377891,3.866093177,3344.187
3.869218955,-2.012351152,25.97550892,1.9986,2.95,215.781,1.7686304,3128.406,0.894526928,3.863448396,3344.187
3.865563254,-2.007397888,26.06070275,1.9986,2.947,226.078,1.7686304,3118.109,0.894614835,3.860969924,3344.187
3.861640133,-2.009912839,26.15567395,1.9986,2.944,236.359,1.7686304,3107.828,0.894638571,3.858465978,3344.187
3.858094493,-2.009019769,26.24500993,1.9986,2.941,246.64,1.7686304,3097.547,0.894581941,3.855794926,3344.187
3.854597725,-2.007546331,26.32602707,1.9986,2.937,256.922,1.7686304,3087.265,0.8944761,3.853214289,3344.187
3.850913767,-2.009071685,26.40269229,1.9986,2.934,267.187,1.7686304,3077,0.894317072,3.850633,3344.187
3.847543609,-2.009737882,26.49014044,1.9986,2.931,277.5,1.7686304,3066.687,0.894091604,3.847933474,3344.187
3.844127736,-2.009122317,26.57047464,1.9986,2.928,287.765,1.7686304,3056.422,0.893824656,3.845328013,3344.187
3.840720102,-2.007109698,26.65217926,1.9986,2.926,298.047,1.7686304,3046.14,0.89350632,3.842704418,3344.187
3.8376505,-2.009284586,26.71978946,1.9986,2.923,308.39,1.7686304,3035.797,0.893136864,3.840004626,3344.187
3.834665964,-2.008843161,26.81465136,1.9986,2.921,318.703,1.7686304,3025.484,0.892741105,3.837512361,3344.187
3.831495258,-2.006457711,26.89053917,1.9986,2.917,329,1.7686304,3015.187,0.892310814,3.835090345,3344.187
3.828517188,-2.008827359,26.97495006,1.9986,2.915,339.25,1.7686304,3004.937,0.891828171,3.832539695,3344.187
3.82552135,-2.007906168,27.06672287,1.9986,2.913,349.547,1.7686304,2994.64,0.891312614,3.83007687,3344.187
3.822594382,-2.008874631,27.13754218,1.9986,2.91,359.797,1.7686304,2984.39,0.89075666,3.827568486,3344.187
3.819755106,-2.007367916,27.22203836,1.9986,2.907,370.062,1.7686304,2974.125,0.890166973,3.825111244,3344.187
3.816911808,-2.007517828,27.30853128,1.9986,2.905,380.344,1.7686304,2963.843,0.889545787,3.822678016,3344.187
3.814365758,-2.00791317,27.37965219,1.9986,2.903,390.656,1.7686304,2953.531,0.88889034,3.820231537,3344.187
3.811548861,-2.008142928,27.45292966,1.9986,2.9,400.906,1.7686304,2943.281,0.888222405,3.817950939,3344.187
3.808753083,-2.009977471,27.52783137,1.9986,2.897,411.125,1.7686304,2933.062,0.8875105,3.815549385,3344.187
3.805983258,-2.010671445,27.60547677,1.9986,2.895,421.406,1.7686304,2922.781,0.886763466,3.813117121,3344.187
3.803031619,-2.012935598,27.67958872,1.9986,2.892,431.687,1.7686304,2912.5,0.88598511,3.81065677,3344.187
3.799965449,-2.008785535,27.75999553,1.9986,2.889,441.984,1.7686304,2902.203,0.885163268,3.808118491,3344.187
3.797417491,-2.010089296,27.82344093,1.9986,2.887,452.281,1.7686304,2891.906,0.884294872,3.805391798,3344.187
3.794313892,-2.006498154,27.89577486,1.9986,2.883,462.531,1.7686304,2881.656,0.883433148,3.802961444,3344.187
3.79166557,-2.006124689,27.96819771,1.9986,2.881,472.812,1.7686304,2871.375,0.882514314,3.800256971,3344.187
3.788396477,-2.008203382,28.04588449,1.9986,2.878,483.125,1.7686304,2861.062,0.881593282,3.797714264,3344.187
3.785797179,-2.007205989,28.11943398,1.9986,2.875,493.406,1.7686304,2850.781,0.880609198,3.794882986,3344.187
3.782884614,-2.009759662,28.18780064,1.9986,2.873,503.734,1.7686304,2840.453,0.879637001,3.792292223,3344.187
3.779786758,-2.009409095,28.24644151,1.9986,2.87,514.109,1.7686304,2830.078,0.878634197,3.789632164,3344.187
3.7767958,-2.008597364,28.32300179,1.9986,2.867,524.375,1.7686304,2819.812,0.877590975,3.786834945,3344.187
3.773920245,-2.009455129,28.37751251,1.9986,2.865,534.672,1.7686304,2809.515,0.876526622,3.784005269,3344.187
3.770936657,-2.008171444,28.44119395,1.9986,2.861,544.953,1.7686304,2799.234,0.875453769,3.781265216,3344.187
3.768218075,-2.007888152,28.50497576,1.9986,2.859,555.219,1.7686304,2788.968,0.874357302,3.778467588,3344.187
3.765507025,-2.007263432,28.56913107,1.9986,2.856,565.515,1.7686304,2778.672,0.87326383,3.77580629,3344.187
3.762385109,-2.008451892,28.60775619,1.9986,2.854,575.828,1.7686304,2768.359,0.872163839,3.773167945,3344.187
3.759509144,-2.010865574,28.65994579,1.9986,2.851,586.094,1.7686304,2758.093,0.871021199,3.770319048,3344.187
3.756666065,-2.007793125,28.72186837,1.9986,2.848,596.39,1.7686304,2747.797,0.869873074,3.767564877,3344.187
3.754045126,-2.010531815,28.76937996,1.9986,2.845,606.672,1.7686304,2737.515,0.868716009,3.764787942,3344.187
3.751319445,-2.010679718,28.81652035,1.9986,2.843,616.953,1.7686304,2727.234,0.867570407,3.7621815,3344.187
3.748498509,-2.008641001,28.8573263,1.9986,2.84,627.281,1.7686304,2716.906,0.866414336,3.759569391,3344.187
3.745969413,-2.008992635,28.9095809,1.9986,2.837,637.515,1.7686304,2706.672,0.865240524,3.75688403,3344.187
3.743388754,-2.008075145,28.9593648,1.9986,2.835,647.844,1.7686304,2696.343,0.86407948,3.754350175,3344.187
3.740411544,-2.007663825,28.99742531,1.9986,2.833,658.078,1.7686304,2686.109,0.86291504,3.751825847,3344.187
3.73805619,-2.010917225,29.01676177,1.9986,2.831,668.359,1.7686304,2675.828,0.861713176,3.749047901,3344.187
3.735402167,-2.004213633,29.056659,1.9986,2.828,678.672,1.7686304,2665.515,0.860546887,3.746633621,3344.187
3.732931848,-2.007148014,29.09422946,1.9986,2.825,688.937,1.7686304,2655.25,0.859362695,3.744065605,3344.187
3.730343125,-2.006212243,29.10906753,1.9986,2.823,699.265,1.7686304,2644.922,0.858187704,3.741600158,3344.187
3.727993664,-2.009343644,29.13489923,1.9986,2.821,709.547,1.7686304,2634.64,0.857004212,3.739083698,3344.187
3.725354831,-2.006929119,29.16152758,1.9986,2.818,719.828,1.7686304,2624.359,0.855836159,3.736729777,3344.187
3.722826126,-2.009769583,29.18184904,1.9986,2.815,730.125,1.7686304,2614.062,0.854646752,3.734207323,3344.187
3.720523589,-2.008991369,29.2122511,1.9986,2.813,740.406,1.7686304,2603.781,0.853458839,3.731739591,3344.187
3.717922329,-2.008537314,29.2289389,1.9986,2.811,750.687,1.7686304,2593.5,0.852287283,3.729390417,3344.187
3.715660645,-2.006537292,29.25386271,1.9986,2.809,760.984,1.7686304,2583.203,0.851097558,3.726933088,3344.187
3.713211094,-2.009528079,29.27203294,1.9986,2.807,771.265,1.7686304,2572.922,0.849927234,3.724591312,3344.187
3.710878408,-2.008338162,29.29082774,1.9986,2.805,781.547,1.7686304,2562.64,0.84875058,3.722232236,3344.187
3.708309858,-2.008480833,29.29820447,1.9986,2.802,791.844,1.7686304,2552.343,0.847579448,3.719900321,3344.187
3.70610615,-2.009973393,29.31101647,1.9986,2.8,802.094,1.7686304,2542.093,0.846392268,3.717449893,3344.187
3.703679331,-2.008301933,29.33244131,1.9986,2.797,812.328,1.7686304,2531.859,0.84522879,3.715193199,3344.187
3.700871411,-2.00675409,29.34258198,1.9986,2.795,822.64,1.7686304,2521.547,0.844054998,3.712850328,3344.187
3.698683447,-2.005326553,29.36981047,1.9986,2.792,832.984,1.7686304,2511.203,0.842847813,3.710269121,3344.187
3.696456968,-2.009139846,29.38966927,1.9986,2.79,843.25,1.7686304,2500.937,0.841677463,3.707919257,3344.187
3.694218865,-2.007213543,29.40032971,1.9986,2.788,853.531,1.7686304,2490.656,0.840520014,3.705686786,3344.187
3.691682905,-2.008125862,29.42296185,1.9986,2.785,863.844,1.7686304,2480.343,0.839365829,3.703464,3344.187
3.689310946,-2.006214887,29.44781551,1.9986,2.783,874.156,1.7686304,2470.031,0.838190534,3.701092145,3344.187
3.686947932,-2.006813616,29.47601038,1.9986,2.781,884.437,1.7686304,2459.75,0.837020514,3.698734485,3344.187
3.684932819,-2.009377076,29.49680491,1.9986,2.779,894.75,1.7686304,2449.437,0.835854627,3.696382381,3344.187
3.682214919,-2.007337136,29.52111084,1.9986,2.777,905.031,1.7686304,2439.156,0.834719227,3.694275058,3344.187
3.679993238,-2.009448707,29.53543918,1.9986,2.774,915.297,1.7686304,2428.89,0.833539766,3.691799065,3344.187
3.677732223,-2.007130795,29.56438188,1.9988,2.772,925.594,1.7686304,2418.593,0.832386091,3.689530053,3344.187
3.675386195,-2.008277079,29.58532954,1.9986,2.769,935.859,1.7686304,2408.328,0.831237533,3.687264582,3344.187
3.673093458,-2.008154947,29.61961196,1.9986,2.767,946.156,1.7686304,2398.031,0.830087044,3.684986945,3344.187
3.670706513,-2.01117329,29.64354138,1.9986,2.765,956.437,1.7686304,2387.75,0.828940288,3.682699368,3344.187
3.668479153,-2.007820987,29.65460814,1.9988,2.763,966.75,1.7686304,2377.437,0.827790426,3.680397439,3344.187
3.666258426,-2.008369856,29.68420083,1.9986,2.761,977.015,1.7686304,2367.172,0.826651793,3.678154394,3344.187
3.663965335,-2.008738845,29.7040952,1.9986,2.759,987.312,1.7686304,2356.875,0.825519228,3.675938877,3344.187
3.661804101,-2.008271309,29.73560745,1.9986,2.757,997.609,1.7686304,2346.578,0.824385295,3.673708725,3344.187
3.659479509,-2.009256817,29.75935486,1.9986,2.755,1007.875,1.7686304,2336.312,0.823261506,3.671526692,3344.187
3.657227125,-2.008847015,29.7802615,1.9986,2.752,1018.172,1.7686304,2326.015,0.822131457,3.669284675,3344.187
3.654995731,-2.006761879,29.81314131,1.9986,2.75,1028.453,1.7686304,2315.734,0.821006051,3.66707322,3344.187
3.652776339,-2.007772872,29.84094754,1.9986,2.747,1038.719,1.7686304,2305.468,0.819884408,3.664852295,3344.187
